year,GEOID,NAME,estimate
2022,5000762050,"St. George town, Chittenden County, Vermont",345100
2022,5000764300,"Shelburne town, Chittenden County, Vermont",467800
2022,5000766175,"South Burlington city, Chittenden County, Vermont",383300
2022,5000773975,"Underhill town, Chittenden County, Vermont",374000
2022,5000780350,"Westford town, Chittenden County, Vermont",360900
2022,5000784475,"Williston town, Chittenden County, Vermont",423100
2022,5000785150,"Winooski city, Chittenden County, Vermont",327600
2022,5000902125,"Averill town, Essex County, Vermont",NA
2022,5000902162,"Avery's gore, Essex County, Vermont",NA
2022,5000906325,"Bloomfield town, Essex County, Vermont",143800
2022,5000908725,"Brighton town, Essex County, Vermont",134500
2022,5000910075,"Brunswick town, Essex County, Vermont",205000
2022,5000911800,"Canaan town, Essex County, Vermont",129700
2022,5000915250,"Concord town, Essex County, Vermont",146500
2022,5000921250,"East Haven town, Essex County, Vermont",100000
2022,5000925975,"Ferdinand town, Essex County, Vermont",158000
2022,5000929125,"Granby town, Essex County, Vermont",NA
2022,5000930775,"Guildhall town, Essex County, Vermont",247700
2022,5000939700,"Lemington town, Essex County, Vermont",138400
2022,5000939775,"Lewis town, Essex County, Vermont",NA
2022,5000941425,"Lunenburg town, Essex County, Vermont",142900
2022,5000942475,"Maidstone town, Essex County, Vermont",419700
2022,5000952750,"Norton town, Essex County, Vermont",162500
2022,5000975175,"Victory town, Essex County, Vermont",237500
2022,5000976337,"Warner's grant, Essex County, Vermont",NA
2022,5000976562,"Warren's gore, Essex County, Vermont",NA
2022,5001102500,"Bakersfield town, Franklin County, Vermont",237600
2022,5001105425,"Berkshire town, Franklin County, Vermont",230900
2022,5001124050,"Enosburgh town, Franklin County, Vermont",206700
2022,5001124925,"Fairfax town, Franklin County, Vermont",337300
2022,5001125225,"Fairfield town, Franklin County, Vermont",293000
2022,5001126500,"Fletcher town, Franklin County, Vermont",257000
2022,5001127100,"Franklin town, Franklin County, Vermont",232300
2022,5001127700,"Georgia town, Franklin County, Vermont",305500
2022,5001133025,"Highgate town, Franklin County, Vermont",240600
2022,5001145850,"Montgomery town, Franklin County, Vermont",246100
2022,5001159125,"Richford town, Franklin County, Vermont",164100
2022,5001161675,"St. Albans city, Franklin County, Vermont",224900
2022,5001161750,"St. Albans town, Franklin County, Vermont",341800
2022,5001164600,"Sheldon town, Franklin County, Vermont",236600
2022,5001171725,"Swanton town, Franklin County, Vermont",245700
2022,5001300860,"Alburgh town, Grand Isle County, Vermont",242200
2022,5001329275,"Grand Isle town, Grand Isle County, Vermont",352700
2022,5001335875,"Isle La Motte town, Grand Isle County, Vermont",242300
2022,5001350650,"North Hero town, Grand Isle County, Vermont",360000
2022,5001367000,"South Hero town, Grand Isle County, Vermont",494400
2022,5001504375,"Belvidere town, Lamoille County, Vermont",195800
2022,5001511500,"Cambridge town, Lamoille County, Vermont",307900
2022,5001523500,"Eden town, Lamoille County, Vermont",183700
2022,5001523725,"Elmore town, Lamoille County, Vermont",318400
2022,5001535050,"Hyde Park town, Lamoille County, Vermont",194600
2022,5001537075,"Johnson town, Lamoille County, Vermont",171600
2022,5001546675,"Morristown town, Lamoille County, Vermont",225500
2022,5001570525,"Stowe town, Lamoille County, Vermont",523400
2022,5001577425,"Waterville town, Lamoille County, Vermont",227000
2022,5001585375,"Wolcott town, Lamoille County, Vermont",199700
2022,5001707375,"Bradford town, Orange County, Vermont",217100
2022,5001707600,"Braintree town, Orange County, Vermont",206900
2022,5001709325,"Brookfield town, Orange County, Vermont",306900
2022,5001713525,"Chelsea town, Orange County, Vermont",204600
2022,5001715700,"Corinth town, Orange County, Vermont",204500
2022,5001725675,"Fairlee town, Orange County, Vermont",251700
2022,5001748175,"Newbury town, Orange County, Vermont",256600
2022,5001753425,"Orange town, Orange County, Vermont",195100
2022,5001758075,"Randolph town, Orange County, Vermont",236300
2022,5001770675,"Strafford town, Orange County, Vermont",364300
2022,5001772400,"Thetford town, Orange County, Vermont",261300
2022,5001773075,"Topsham town, Orange County, Vermont",180800
2022,5001773675,"Tunbridge town, Orange County, Vermont",264600
2022,5001774950,"Vershire town, Orange County, Vermont",189800
2022,5001776750,"Washington town, Orange County, Vermont",181500
2022,5001779975,"West Fairlee town, Orange County, Vermont",195500
2022,5001784175,"Williamstown town, Orange County, Vermont",208900
2022,5001900475,"Albany town, Orleans County, Vermont",218200
2022,5001903550,"Barton town, Orleans County, Vermont",162800
2022,5001909850,"Brownington town, Orleans County, Vermont",158300
2022,5001913150,"Charleston town, Orleans County, Vermont",179500
2022,5001916150,"Coventry town, Orleans County, Vermont",169800
2022,5001916300,"Craftsbury town, Orleans County, Vermont",246900
2022,5001917350,"Derby town, Orleans County, Vermont",209600
2022,5001928075,"Glover town, Orleans County, Vermont",231300
2022,5001930175,"Greensboro town, Orleans County, Vermont",325600
2022,5001933775,"Holland town, Orleans County, Vermont",174500
2022,5001935575,"Irasburg town, Orleans County, Vermont",214400
2022,5001936325,"Jay town, Orleans County, Vermont",203300
2022,5001940525,"Lowell town, Orleans County, Vermont",146400
2022,5001946450,"Morgan town, Orleans County, Vermont",219000
2022,5001948850,"Newport city, Orleans County, Vermont",167900
2022,5001948925,"Newport town, Orleans County, Vermont",226600
2022,5001973525,"Troy town, Orleans County, Vermont",210000
2022,5001980200,"Westfield town, Orleans County, Vermont",231900
2022,5001981700,"Westmore town, Orleans County, Vermont",240900
2022,5002105200,"Benson town, Rutland County, Vermont",195900
2022,5002107750,"Brandon town, Rutland County, Vermont",202700
2022,5002111950,"Castleton town, Rutland County, Vermont",200700
2022,5002114350,"Chittenden town, Rutland County, Vermont",281400
2022,5002114500,"Clarendon town, Rutland County, Vermont",214500
2022,5002116825,"Danby town, Rutland County, Vermont",260300
2022,5002125375,"Fair Haven town, Rutland County, Vermont",163200
2022,5002134450,"Hubbardton town, Rutland County, Vermont",283900
2022,5002135425,"Ira town, Rutland County, Vermont",251300
2022,5002137685,"Killington town, Rutland County, Vermont",415700
2022,5002144125,"Mendon town, Rutland County, Vermont",323800
2022,5002144800,"Middletown Springs town, Rutland County, Vermont",222700
2022,5002147200,"Mount Holly town, Rutland County, Vermont",255800
2022,5002147425,"Mount Tabor town, Rutland County, Vermont",325600
2022,5002154250,"Pawlet town, Rutland County, Vermont",249700
2022,5002155450,"Pittsfield town, Rutland County, Vermont",253800
2022,5002155600,"Pittsford town, Rutland County, Vermont",200300
2022,5002156875,"Poultney town, Rutland County, Vermont",205900
2022,5002157250,"Proctor town, Rutland County, Vermont",175200
2022,5002161225,"Rutland city, Rutland County, Vermont",169700
2022,5002161300,"Rutland town, Rutland County, Vermont",264300
2022,5002165275,"Shrewsbury town, Rutland County, Vermont",297800
2022,5002171050,"Sudbury town, Rutland County, Vermont",323800
2022,5002172925,"Tinmouth town, Rutland County, Vermont",227800
2022,5002175925,"Wallingford town, Rutland County, Vermont",246500
2022,5002177950,"Wells town, Rutland County, Vermont",175900
2022,5002180875,"West Haven town, Rutland County, Vermont",220000
2022,5002182300,"West Rutland town, Rutland County, Vermont",178500
2022,5002303175,"Barre city, Washington County, Vermont",185100
2022,5002303250,"Barre town, Washington County, Vermont",238900
2022,5002305650,"Berlin town, Washington County, Vermont",238200
2022,5002311125,"Cabot town, Washington County, Vermont",228300
2022,5002311350,"Calais town, Washington County, Vermont",338400
2022,5002318550,"Duxbury town, Washington County, Vermont",323600
2022,5002321925,"East Montpelier town, Washington County, Vermont",348200
2022,5002325825,"Fayston town, Washington County, Vermont",461300
2022,5002343600,"Marshfield town, Washington County, Vermont",203400
2022,5002344500,"Middlesex town, Washington County, Vermont",311900
2022,5002346000,"Montpelier city, Washington County, Vermont",326800
2022,5002346225,"Moretown town, Washington County, Vermont",336900
2022,5002350275,"Northfield town, Washington County, Vermont",241200
2022,5002355825,"Plainfield town, Washington County, Vermont",288100
2022,5002360625,"Roxbury town, Washington County, Vermont",222800
2022,5002375325,"Waitsfield town, Washington County, Vermont",356600
2022,5002376525,"Warren town, Washington County, Vermont",444300
2022,5002376975,"Waterbury town, Washington County, Vermont",395300
2022,5002385525,"Woodbury town, Washington County, Vermont",243400
2022,5002386125,"Worcester town, Washington County, Vermont",270900
2022,5002501900,"Athens town, Windham County, Vermont",236000
2022,5002507900,"Brattleboro town, Windham County, Vermont",226200
2022,5002509475,"Brookline town, Windham County, Vermont",234300
2022,5002517875,"Dover town, Windham County, Vermont",312600
2022,5002518325,"Dummerston town, Windham County, Vermont",320800
2022,5002528900,"Grafton town, Windham County, Vermont",305600
2022,5002530925,"Guilford town, Windham County, Vermont",291000
2022,5002531150,"Halifax town, Windham County, Vermont",236100
2022,5002536175,"Jamaica town, Windham County, Vermont",274100
2022,5002540225,"Londonderry town, Windham County, Vermont",284800
2022,5002543375,"Marlboro town, Windham County, Vermont",344700
2022,5002548400,"Newfane town, Windham County, Vermont",264500
2022,5002557700,"Putney town, Windham County, Vermont",244800
2022,5002560250,"Rockingham town, Windham County, Vermont",195600
2022,5002565762,"Somerset town, Windham County, Vermont",NA
2022,5002570750,"Stratton town, Windham County, Vermont",357700
2022,5002573300,"Townshend town, Windham County, Vermont",247000
2022,5002574800,"Vernon town, Windham County, Vermont",240800
2022,5002576225,"Wardsboro town, Windham County, Vermont",270400
2022,5002581400,"Westminster town, Windham County, Vermont",223300
2022,5002583950,"Whitingham town, Windham County, Vermont",252900
2022,5002584700,"Wilmington town, Windham County, Vermont",274200
2022,5002584850,"Windham town, Windham County, Vermont",290200
2022,5002701300,"Andover town, Windsor County, Vermont",337800
2022,5002702575,"Baltimore town, Windsor County, Vermont",211800
2022,5002702725,"Barnard town, Windsor County, Vermont",341800
2022,5002705800,"Bethel town, Windsor County, Vermont",222500
2022,5002708275,"Bridgewater town, Windsor County, Vermont",200000
2022,5002712250,"Cavendish town, Windsor County, Vermont",257100
2022,5002713675,"Chester town, Windsor County, Vermont",238800
2022,5002732275,"Hartford town, Windsor County, Vermont",261300
2022,5002732425,"Hartland town, Windsor County, Vermont",316100
2022,5002741275,"Ludlow town, Windsor County, Vermont",278300
2022,5002752900,"Norwich town, Windsor County, Vermont",524100
2022,5002756050,"Plymouth town, Windsor County, Vermont",351300
2022,5002756350,"Pomfret town, Windsor County, Vermont",354200
2022,5002758375,"Reading town, Windsor County, Vermont",330000
2022,5002760100,"Rochester town, Windsor County, Vermont",209900
2022,5002760850,"Royalton town, Windsor County, Vermont",185600
2022,5002763775,"Sharon town, Windsor County, Vermont",252000
2022,5002769550,"Springfield town, Windsor County, Vermont",158100
2022,5002770375,"Stockbridge town, Windsor County, Vermont",249600
2022,5002777500,"Weathersfield town, Windsor County, Vermont",245500
2022,5002782000,"Weston town, Windsor County, Vermont",500000
2022,5002783050,"West Windsor town, Windsor County, Vermont",311200
2022,5002784925,"Windsor town, Windsor County, Vermont",203200
2022,5002785975,"Woodstock town, Windsor County, Vermont",483800
2023,5000100325,"Addison town, Addison County, Vermont",353000
2023,5000108575,"Bridport town, Addison County, Vermont",330500
2023,5000109025,"Bristol town, Addison County, Vermont",321600
2023,5000116000,"Cornwall town, Addison County, Vermont",445600
2023,5000126300,"Ferrisburgh town, Addison County, Vermont",376600
2023,5000128600,"Goshen town, Addison County, Vermont",405300
2023,5000129575,"Granville town, Addison County, Vermont",213100
2023,5000131525,"Hancock town, Addison County, Vermont",186600
2023,5000139325,"Leicester town, Addison County, Vermont",318200
2023,5000140075,"Lincoln town, Addison County, Vermont",331600
2023,5000144350,"Middlebury town, Addison County, Vermont",366400
2023,5000145550,"Monkton town, Addison County, Vermont",361500
2023,5000148700,"New Haven town, Addison County, Vermont",344500
2023,5000153725,"Orwell town, Addison County, Vermont",313000
2023,5000153950,"Panton town, Addison County, Vermont",354800
2023,5000159650,"Ripton town, Addison County, Vermont",329700
2023,5000162575,"Salisbury town, Addison County, Vermont",338000
2023,5000165050,"Shoreham town, Addison County, Vermont",291300
2023,5000170075,"Starksboro town, Addison County, Vermont",257000
2023,5000174650,"Vergennes city, Addison County, Vermont",263500
2023,5000176075,"Waltham town, Addison County, Vermont",302200
2023,5000183275,"Weybridge town, Addison County, Vermont",405800
2023,5000183800,"Whiting town, Addison County, Vermont",250000
2023,5000301450,"Arlington town, Bennington County, Vermont",277600
2023,5000304825,"Bennington town, Bennington County, Vermont",201900
2023,5000317725,"Dorset town, Bennington County, Vermont",451000
2023,5000327962,"Glastenbury town, Bennington County, Vermont",NA
2023,5000339025,"Landgrove town, Bennington County, Vermont",670500
2023,5000342850,"Manchester town, Bennington County, Vermont",405600
2023,5000355000,"Peru town, Bennington County, Vermont",472200
2023,5000357025,"Pownal town, Bennington County, Vermont",237400
